epoch,loss_d,loss_y,lr,step,train_loss,val_acc,val_loss
0,3.192455530166626,0.8167121410369873,0.0003000000142492354,4,0.8326744437217712,,
0,3.154731035232544,0.6790139079093933,0.0003000000142492354,9,0.6947875618934631,,
0,3.295870065689087,0.6790983080863953,0.0003000000142492354,14,0.6955776810646057,,
0,3.3080925941467285,0.8253257274627686,0.0003000000142492354,19,0.8418661952018738,,
0,,,,19,,0.515625,0.6929009556770325
1,3.1525392532348633,0.7345435619354248,0.0003000000142492354,24,0.750306248664856,,
1,3.1786227226257324,0.7939420938491821,0.0003000000142492354,29,0.8098351955413818,,
1,3.1451644897460938,0.7616982460021973,0.0003000000142492354,34,0.7774240970611572,,
1,3.030930280685425,0.7216547727584839,0.0003000000142492354,39,0.7368094325065613,,
1,,,,39,,0.5520833134651184,0.67826908826828
2,3.324892282485962,0.7525408267974854,0.0003000000142492354,44,0.7691652774810791,,
2,3.3365724086761475,0.7168467044830322,0.0003000000142492354,49,0.7335295677185059,,
2,3.2821526527404785,0.6854599118232727,0.0003000000142492354,54,0.7018706798553467,,
2,3.1991167068481445,0.5640668869018555,0.0003000000142492354,59,0.5800624489784241,,
2,,,,59,,0.5572916865348816,0.6683065295219421
3,3.125685691833496,0.8302630186080933,0.0003000000142492354,64,0.8458914756774902,,
3,3.304084062576294,0.6921995282173157,0.0003000000142492354,69,0.7087199687957764,,
3,3.1815340518951416,0.7900335788726807,0.0003000000142492354,74,0.8059412240982056,,
3,3.1264407634735107,0.691727340221405,0.0003000000142492354,79,0.7073595523834229,,
3,,,,79,,0.5572916865348816,0.6589694023132324
4,3.2048492431640625,0.6008151173591614,0.0003000000142492354,84,0.6168393492698669,,
4,3.1344032287597656,0.654248058795929,0.0003000000142492354,89,0.6699200868606567,,
4,3.206923007965088,0.6139075756072998,0.0003000000142492354,94,0.6299421787261963,,
4,3.1488969326019287,0.5963274240493774,0.0003000000142492354,99,0.6120719313621521,,
4,,,,99,,0.5677083134651184,0.6496679186820984
5,3.338597059249878,0.6001211404800415,0.0003000000142492354,104,0.616814136505127,,
5,3.256117582321167,0.639652669429779,0.0003000000142492354,109,0.6559332609176636,,
5,3.2569944858551025,0.5941206216812134,0.0003000000142492354,114,0.6104055643081665,,
5,3.1028552055358887,0.5514534115791321,0.0003000000142492354,119,0.5669676661491394,,
5,,,,119,,0.5625,0.6403844952583313
6,2.9921700954437256,0.5620467066764832,0.0003000000142492354,124,0.577007532119751,,
6,3.0963878631591797,0.5042871832847595,0.0003000000142492354,129,0.5197691321372986,,
6,3.2219393253326416,0.5420507192611694,0.0003000000142492354,134,0.5581604242324829,,
6,3.1113831996917725,0.571330189704895,0.0003000000142492354,139,0.5868871212005615,,
6,,,,139,,0.578125,0.6293908357620239
7,3.1041336059570312,0.47705137729644775,0.0003000000142492354,144,0.49257203936576843,,
7,3.154650926589966,0.6357426047325134,0.0003000000142492354,149,0.6515158414840698,,
7,3.3346951007843018,0.5855773687362671,0.0003000000142492354,154,0.6022508144378662,,
7,3.129755735397339,0.6918617486953735,0.0003000000142492354,159,0.7075105309486389,,
7,,,,159,,0.5885416865348816,0.6234928369522095
8,3.310178518295288,0.5583376884460449,0.0003000000142492354,164,0.5748885869979858,,
8,3.017913579940796,0.5608152747154236,0.0003000000142492354,169,0.5759048461914062,,
8,3.2073028087615967,0.7513367533683777,0.0003000000142492354,174,0.767373263835907,,
8,3.2384841442108154,0.6024743318557739,0.0003000000142492354,179,0.6186667680740356,,
8,,,,179,,0.6041666865348816,0.6096669435501099
9,2.9020187854766846,0.6349326968193054,0.0003000000142492354,184,0.6494427919387817,,
9,3.1018624305725098,0.6276224255561829,0.0003000000142492354,189,0.6431317329406738,,
9,3.1907830238342285,0.5398197770118713,0.0003000000142492354,194,0.5557736754417419,,
9,3.129784107208252,0.41978609561920166,0.0003000000142492354,199,0.435435026884079,,
9,,,,199,,0.59375,0.6111563444137573
10,3.029919147491455,0.6181102395057678,0.0003000000142492354,204,0.6332598328590393,,
10,3.153778553009033,0.4342461824417114,0.0003000000142492354,209,0.4500150680541992,,
10,3.3046271800994873,0.4412219226360321,0.0003000000142492354,214,0.4577450454235077,,
10,3.1411821842193604,0.5212746262550354,0.0003000000142492354,219,0.5369805097579956,,
10,,,,219,,0.6197916865348816,0.5967310070991516
11,3.1218488216400146,0.505018949508667,0.0003000000142492354,224,0.5206282138824463,,
11,3.2741291522979736,0.44104719161987305,0.0003000000142492354,229,0.4574178457260132,,
11,3.0585556030273438,0.4753960072994232,0.0003000000142492354,234,0.4906887710094452,,
11,3.3152337074279785,0.44309261441230774,0.0003000000142492354,239,0.4596687853336334,,
11,,,,239,,0.6458333134651184,0.5708060264587402
12,3.1890013217926025,0.44545212388038635,0.0003000000142492354,244,0.4613971412181854,,
12,3.310100793838501,0.5605776309967041,0.0003000000142492354,249,0.5771281123161316,,
12,3.3494184017181396,0.44856536388397217,0.0003000000142492354,254,0.4653124511241913,,
12,3.1871120929718018,0.517209529876709,0.0003000000142492354,259,0.5331450700759888,,
12,,,,259,,0.6510416865348816,0.5550586581230164
13,3.1217267513275146,0.4322482943534851,0.0003000000142492354,264,0.44785693287849426,,
13,3.065168857574463,0.261365681886673,0.0003000000142492354,269,0.2766915261745453,,
13,3.0917201042175293,0.3925672471523285,0.0003000000142492354,274,0.408025860786438,,
13,3.239492177963257,0.3600538671016693,0.0003000000142492354,279,0.37625133991241455,,
13,,,,279,,0.65625,0.541607141494751
14,3.089667558670044,0.2581491470336914,0.0003000000142492354,284,0.27359747886657715,,
14,3.300191879272461,0.3614885210990906,0.0003000000142492354,289,0.3779894709587097,,
14,3.1930301189422607,0.438240647315979,0.0003000000142492354,294,0.45420581102371216,,
14,3.180722236633301,0.3335699141025543,0.0003000000142492354,299,0.3494735360145569,,
14,,,,299,,0.6875,0.5156490206718445
15,3.1065707206726074,0.422798752784729,0.0003000000142492354,304,0.43833160400390625,,
15,3.0564634799957275,0.3206944465637207,0.0003000000142492354,309,0.3359767496585846,,
15,3.1703968048095703,0.21180476248264313,0.0003000000142492354,314,0.227656751871109,,
15,3.1276330947875977,0.4267336130142212,0.0003000000142492354,319,0.44237178564071655,,
15,,,,319,,0.7291666865348816,0.4824784994125366
16,3.1754963397979736,0.2569393217563629,0.0003000000142492354,324,0.27281680703163147,,
16,3.0953009128570557,0.3464977741241455,0.0003000000142492354,329,0.3619742691516876,,
16,2.946560859680176,0.4675818681716919,0.0003000000142492354,334,0.48231467604637146,,
16,3.061253786087036,0.2972054183483124,0.0003000000142492354,339,0.312511682510376,,
16,,,,339,,0.7604166865348816,0.46639108657836914
17,3.254760265350342,0.2048160433769226,0.0003000000142492354,344,0.22108983993530273,,
17,3.1067469120025635,0.23167166113853455,0.0003000000142492354,349,0.24720539152622223,,
17,3.1116957664489746,0.2533155083656311,0.0003000000142492354,354,0.26887398958206177,,
17,3.2811453342437744,0.2785611152648926,0.0003000000142492354,359,0.29496684670448303,,
17,,,,359,,0.7604166865348816,0.4495648145675659
18,3.133795738220215,0.20827865600585938,0.0003000000142492354,364,0.22394762933254242,,
18,3.08428955078125,0.2800176739692688,0.0003000000142492354,369,0.29543912410736084,,
18,2.98149037361145,0.18888072669506073,0.0003000000142492354,374,0.2037881761789322,,
18,3.0669641494750977,0.14938464760780334,0.0003000000142492354,379,0.16471946239471436,,
18,,,,379,,0.7604166865348816,0.4400816857814789
19,3.0817670822143555,0.22587521374225616,0.0003000000142492354,384,0.24128404259681702,,
19,3.039224863052368,0.23048675060272217,0.0003000000142492354,389,0.24568288028240204,,
19,3.1545231342315674,0.1994093507528305,0.0003000000142492354,394,0.21518196165561676,,
19,3.0584778785705566,0.20774826407432556,0.0003000000142492354,399,0.2230406552553177,,
19,,,,399,,0.75,0.42912593483924866
20,3.1266250610351562,0.20010383427143097,0.0003000000142492354,404,0.21573695540428162,,
20,3.0838119983673096,0.28726479411125183,0.0003000000142492354,409,0.30268386006355286,,
20,3.178770065307617,0.24651053547859192,0.0003000000142492354,414,0.2624043822288513,,
20,3.1548705101013184,0.18187430500984192,0.0003000000142492354,419,0.19764865934848785,,
20,,,,419,,0.78125,0.40154191851615906
21,3.2723886966705322,0.24956083297729492,0.0003000000142492354,424,0.26592278480529785,,
21,3.2638425827026367,0.07410046458244324,0.0003000000142492354,429,0.09041967988014221,,
21,3.041994333267212,0.1571974903345108,0.0003000000142492354,434,0.17240746319293976,,
21,3.0306193828582764,0.12114256620407104,0.0003000000142492354,439,0.13629566133022308,,
21,,,,439,,0.796875,0.3786480724811554
22,2.987199068069458,0.2579529285430908,0.0003000000142492354,444,0.2728889286518097,,
22,3.02362060546875,0.12259435653686523,0.0003000000142492354,449,0.13771246373653412,,
22,3.2026569843292236,0.257325679063797,0.0003000000142492354,454,0.2733389735221863,,
22,3.0517146587371826,0.11134719848632812,0.0003000000142492354,459,0.1266057789325714,,
22,,,,459,,0.8020833134651184,0.36602461338043213
23,3.257966995239258,0.16219443082809448,0.0003000000142492354,464,0.1784842610359192,,
23,3.086465835571289,0.3189576268196106,0.0003000000142492354,469,0.33438995480537415,,
23,3.174767017364502,0.11807831376791,0.0003000000142492354,474,0.13395214080810547,,
23,3.1842730045318604,0.13289840519428253,0.0003000000142492354,479,0.14881977438926697,,
23,,,,479,,0.8385416865348816,0.34176114201545715
24,3.0831687450408936,0.11361023783683777,0.0003000000142492354,484,0.12902608513832092,,
24,3.1398606300354004,0.11605202406644821,0.0003000000142492354,489,0.13175132870674133,,
24,3.1574931144714355,0.1449880301952362,0.0003000000142492354,494,0.16077549755573273,,
24,3.0690104961395264,0.20149628818035126,0.0003000000142492354,499,0.21684134006500244,,
24,,,,499,,0.8385416865348816,0.3300376832485199
25,3.000342845916748,0.17339032888412476,0.0003000000142492354,504,0.1883920431137085,,
25,3.169156074523926,0.09476204216480255,0.0003000000142492354,509,0.1106078177690506,,
25,3.1024773120880127,0.19399112462997437,0.0003000000142492354,514,0.20950351655483246,,
25,3.1324384212493896,0.07784583419561386,0.0003000000142492354,519,0.0935080274939537,,
25,,,,519,,0.8958333134651184,0.25891026854515076
26,3.0498218536376953,0.12995243072509766,0.0003000000142492354,524,0.14520153403282166,,
26,3.136430263519287,0.10406826436519623,0.0003000000142492354,529,0.11975041776895523,,
26,3.12091064453125,0.14794014394283295,0.0003000000142492354,534,0.163544699549675,,
26,3.0619900226593018,0.25096532702445984,0.0003000000142492354,539,0.2662752866744995,,
26,,,,539,,0.875,0.29077985882759094
27,3.2639729976654053,0.08796382695436478,0.0003000000142492354,544,0.10428369045257568,,
27,3.1327340602874756,0.1466612070798874,0.0003000000142492354,549,0.16232487559318542,,
27,3.1081244945526123,0.040624622255563736,0.0003000000142492354,554,0.056165244430303574,,
27,3.086642026901245,0.19825100898742676,0.0003000000142492354,559,0.21368421614170074,,
27,,,,559,,0.8854166865348816,0.2698632776737213
28,2.9628701210021973,0.08015702664852142,0.0003000000142492354,564,0.09497137367725372,,
28,3.0538718700408936,0.09077119827270508,0.0003000000142492354,569,0.10604055970907211,,
28,2.973149299621582,0.34004971385002136,0.0003000000142492354,574,0.35491546988487244,,
28,3.2298130989074707,0.03418316692113876,0.0003000000142492354,579,0.05033223330974579,,
28,,,,579,,0.8958333134651184,0.24382032454013824
29,3.044188976287842,0.11087155342102051,0.0003000000142492354,584,0.12609249353408813,,
29,3.2488667964935303,0.0444641038775444,0.0003000000142492354,589,0.060708437114953995,,
29,2.9529035091400146,0.2701592743396759,0.0003000000142492354,594,0.284923791885376,,
29,3.0667099952697754,0.044197265058755875,0.0003000000142492354,599,0.05953081697225571,,
29,,,,599,,0.8854166865348816,0.25680363178253174
30,3.1323354244232178,0.07801585644483566,0.0003000000142492354,604,0.09367753565311432,,
30,3.123093843460083,0.04819517582654953,0.0003000000142492354,609,0.06381064653396606,,
30,3.158452033996582,0.09950718283653259,0.0003000000142492354,614,0.11529944092035294,,
30,2.970750570297241,0.2370487004518509,0.0003000000142492354,619,0.2519024610519409,,
30,,,,619,,0.9010416865348816,0.2319575548171997
31,3.0506644248962402,0.13152578473091125,0.0003000000142492354,624,0.1467791050672531,,
31,3.150878429412842,0.056479256600141525,0.0003000000142492354,629,0.072233647108078,,
31,2.994720458984375,0.05414791405200958,0.0003000000142492354,634,0.06912151724100113,,
31,3.213505983352661,0.05525430664420128,0.0003000000142492354,639,0.07132183760404587,,
31,,,,639,,0.9375,0.1740288883447647
32,2.9669089317321777,0.05998048931360245,0.0003000000142492354,644,0.07481503486633301,,
32,3.033543825149536,0.023020880296826363,0.0003000000142492354,649,0.03818859905004501,,
32,3.0869059562683105,0.062422074377536774,0.0003000000142492354,654,0.07785660028457642,,
32,3.043057441711426,0.05922743305563927,0.0003000000142492354,659,0.07444272190332413,,
32,,,,659,,0.9270833134651184,0.18923860788345337
33,3.0793778896331787,0.09137328714132309,0.0003000000142492354,664,0.10677017271518707,,
33,3.1069247722625732,0.061020802706480026,0.0003000000142492354,669,0.07655542343854904,,
33,3.107067108154297,0.023036018013954163,0.0003000000142492354,674,0.03857135400176048,,
33,3.042571544647217,0.034576721489429474,0.0003000000142492354,679,0.04978957772254944,,
33,,,,679,,0.9010416865348816,0.21522481739521027
34,3.1196908950805664,0.029863720759749413,0.0003000000142492354,684,0.04546217620372772,,
34,2.9874353408813477,0.04991836100816727,0.0003000000142492354,689,0.06485553830862045,,
34,3.1392064094543457,0.031014852225780487,0.0003000000142492354,694,0.04671088606119156,,
34,3.110982656478882,0.06689576804637909,0.0003000000142492354,699,0.08245068043470383,,
34,,,,699,,0.890625,0.22169464826583862
35,3.0335006713867188,0.09351985156536102,0.0003000000142492354,704,0.10868735611438751,,
35,3.130600929260254,0.15520380437374115,0.0003000000142492354,709,0.1708568036556244,,
35,3.097896099090576,0.0443456694483757,0.0003000000142492354,714,0.059835150837898254,,
35,3.091242790222168,0.014635670930147171,0.0003000000142492354,719,0.03009188547730446,,
35,,,,719,,0.9427083134651184,0.14637881517410278
36,3.068830728530884,0.10223022848367691,0.0003000000142492354,724,0.11757437884807587,,
36,3.130922555923462,0.07212204486131668,0.0003000000142492354,729,0.08777666091918945,,
36,3.082249641418457,0.04781519994139671,0.0003000000142492354,734,0.06322644650936127,,
36,2.956238031387329,0.10616426169872284,0.0003000000142492354,739,0.12094545364379883,,
36,,,,739,,0.9270833134651184,0.156483456492424
37,3.0329413414001465,0.011748549528419971,0.0003000000142492354,744,0.02691325545310974,,
37,3.042139768600464,0.040974706411361694,0.0003000000142492354,749,0.05618540570139885,,
37,3.065276622772217,0.036775339394807816,0.0003000000142492354,754,0.05210172384977341,,
37,2.924330711364746,0.04295136407017708,0.0003000000142492354,759,0.05757301673293114,,
37,,,,759,,0.9427083134651184,0.1376737803220749
38,3.084050178527832,0.02857470139861107,0.0003000000142492354,764,0.043994951993227005,,
38,3.0967743396759033,0.029543716460466385,0.0003000000142492354,769,0.045027587562799454,,
38,3.111818790435791,0.034590765833854675,0.0003000000142492354,774,0.05014985799789429,,
38,2.9533352851867676,0.03971218690276146,0.0003000000142492354,779,0.05447886139154434,,
38,,,,779,,0.9583333134651184,0.11228203773498535
39,3.0925283432006836,0.052059680223464966,0.0003000000142492354,784,0.0675223246216774,,
39,3.0211141109466553,0.01122513972222805,0.0003000000142492354,789,0.02633070945739746,,
39,3.031944751739502,0.018502121791243553,0.0003000000142492354,794,0.033661846071481705,,
39,3.051875114440918,0.023134654387831688,0.0003000000142492354,799,0.038394030183553696,,
39,,,,799,,0.9375,0.15005046129226685
40,3.088505268096924,0.10234123468399048,0.0003000000142492354,804,0.11778376251459122,,
40,3.0813281536102295,0.01973215863108635,0.0003000000142492354,809,0.035138800740242004,,
40,3.1642355918884277,0.10437361150979996,0.0003000000142492354,814,0.12019479274749756,,
40,3.1499032974243164,0.01754479669034481,0.0003000000142492354,819,0.03329431265592575,,
40,,,,819,,0.921875,0.18725578486919403
41,3.1087546348571777,0.009721646085381508,0.0003000000142492354,824,0.025265417993068695,,
41,2.981071710586548,0.01301523670554161,0.0003000000142492354,829,0.027920596301555634,,
41,3.021968126296997,0.11237698048353195,0.0003000000142492354,834,0.12748682498931885,,
41,3.1158955097198486,0.013977560214698315,0.0003000000142492354,839,0.029557038098573685,,
41,,,,839,,0.9583333134651184,0.1258670687675476
42,3.0009069442749023,0.021871691569685936,0.0003000000142492354,844,0.03687622398138046,,
42,3.019756555557251,0.012580285780131817,0.0003000000142492354,849,0.027679067105054855,,
42,3.1199123859405518,0.014237589202821255,0.0003000000142492354,854,0.029837150126695633,,
42,3.107625961303711,0.020510908216238022,0.0003000000142492354,859,0.03604903817176819,,
42,,,,859,,0.96875,0.10563676804304123
43,3.1650404930114746,0.029537595808506012,0.0003000000142492354,864,0.04536280035972595,,
43,3.0696284770965576,0.02104276791214943,0.0003000000142492354,869,0.03639090806245804,,
43,3.1481237411499023,0.024528969079256058,0.0003000000142492354,874,0.04026958718895912,,
43,3.1257777214050293,0.026927197352051735,0.0003000000142492354,879,0.04255608469247818,,
43,,,,879,,0.96875,0.10807345062494278
44,3.1072354316711426,0.059005286544561386,0.0003000000142492354,884,0.07454146444797516,,
44,2.9748330116271973,0.09775539487600327,0.0003000000142492354,889,0.11262956261634827,,
44,3.119657278060913,0.024599585682153702,0.0003000000142492354,894,0.04019787162542343,,
44,3.0449447631835938,0.031009234488010406,0.0003000000142492354,899,0.04623395949602127,,
44,,,,899,,0.96875,0.10611347109079361
45,3.2267870903015137,0.08679591864347458,0.0003000000142492354,904,0.10292985290288925,,
45,2.9501307010650635,0.10745987296104431,0.0003000000142492354,909,0.12221052497625351,,
45,2.9793152809143066,0.024153482168912888,0.0003000000142492354,914,0.03905005753040314,,
45,3.095820903778076,0.06363777816295624,0.0003000000142492354,919,0.07911688089370728,,
45,,,,919,,0.9739583134651184,0.09115617722272873
46,3.066748857498169,0.08121558278799057,0.0003000000142492354,924,0.09654932469129562,,
46,3.0253777503967285,0.008314257487654686,0.0003000000142492354,929,0.023441147059202194,,
46,2.9891326427459717,0.006709504872560501,0.0003000000142492354,934,0.021655168384313583,,
46,3.027174472808838,0.029934905469417572,0.0003000000142492354,939,0.04507077857851982,,
46,,,,939,,0.953125,0.11883524060249329
47,3.1157844066619873,0.017119085416197777,0.0003000000142492354,944,0.03269800543785095,,
47,2.913530111312866,0.03452201187610626,0.0003000000142492354,949,0.04908966273069382,,
47,3.0087194442749023,0.011236588470637798,0.0003000000142492354,954,0.02628018520772457,,
47,3.0866129398345947,0.020537802949547768,0.0003000000142492354,959,0.035970866680145264,,
47,,,,959,,0.9635416865348816,0.10133863240480423
48,3.062716007232666,0.005782674066722393,0.0003000000142492354,964,0.021096253767609596,,
48,3.069737434387207,0.10540477931499481,0.0003000000142492354,969,0.1207534670829773,,
48,2.9862608909606934,0.0940985456109047,0.0003000000142492354,974,0.1090298518538475,,
48,3.0528736114501953,0.05133884400129318,0.0003000000142492354,979,0.06660321354866028,,
48,,,,979,,0.9739583134651184,0.07256073504686356
49,2.956940174102783,0.05137518048286438,0.0003000000142492354,984,0.06615988165140152,,
49,2.9160714149475098,0.012675397098064423,0.0003000000142492354,989,0.02725575491786003,,
49,3.1464526653289795,0.018027134239673615,0.0003000000142492354,994,0.03375939652323723,,
49,3.2225799560546875,0.0062287854962050915,0.0003000000142492354,999,0.022341685369610786,,
49,,,,999,,0.9739583134651184,0.07512316852807999
